115.1263,35.0011
115.12,35.0071
115.1035,35.0053
115.0799,34.9948
115.0526,34.9954
115.0461,34.9853
115.0267,34.98
115.0276,34.9691
115.0216,34.9682
115.0031,34.9774
115.0015,34.9881
114.9494,34.995
114.9368,34.9892
114.9206,34.9695
114.8993,34.9769
114.9005,34.9896
114.8747,34.9975
114.8771,35.0225
114.8698,35.0256
114.8615,35.0232
114.8497,35.0017
114.8043,35.0114
114.8073,35.0117
114.8317,35.0186
114.8457,35.0293
114.8481,35.0376
114.8446,35.0421
114.8269,35.0425
114.815,35.0482
114.8106,35.0685
114.8129,35.0752
114.8667,35.0866
114.8782,35.1054
114.8714,35.1202
114.8405,35.1547
114.8414,35.1692
114.855,35.1824
114.8717,35.1907
114.9245,35.1969
114.9261,35.2456
114.9611,35.273
114.9595,35.2865
114.9913,35.3118
115.0075,35.3323
115.0097,35.3239
115.015,35.3239
115.0136,35.3326
115.0098,35.361
115.0139,35.3695
115.0259,35.3759
115.0666,35.3781
115.0795,35.3927
115.0766,35.4102
115.0824,35.4144
115.0873,35.4153
115.0895,35.4088
115.1087,35.3988
115.1058,35.4192
115.1139,35.4239
115.1146,35.3961
115.1224,35.3978
115.1241,35.4253
115.1287,35.4275
115.1565,35.429
115.186,35.4179
115.2273,35.4236
115.2551,35.4487
115.2593,35.4559
115.2573,35.4626
115.2637,35.4671
115.2796,35.4644
115.292,35.4722
115.2967,35.4703
115.3179,35.4859
115.3457,35.4948
115.3494,35.5011
115.3428,35.5295
115.3583,35.5389
115.3379,35.5474
115.3398,35.5516
115.3491,35.5519
115.3471,35.5666
115.3601,35.5743
115.3694,35.5724
115.3976,35.594
115.4018,35.6254
115.4211,35.6196
115.4302,35.6218
115.4258,35.6279
115.4199,35.6279
115.4218,35.6406
115.4248,35.6467
115.4417,35.6504
115.414,35.6571
115.4582,35.6675
115.4462,35.6747
115.4619,35.6754
115.4712,35.6987
115.4946,35.7113
115.503,35.7245
115.5512,35.7263
115.5523,35.7326
115.5819,35.7249
115.5819,35.7358
115.6114,35.7379
115.6571,35.7505
115.6853,35.7506
115.6959,35.8044
115.7086,35.8013
115.7082,35.8132
115.7191,35.8139
115.7274,35.8318
115.754,35.8373
115.7663,35.8537
115.8092,35.8439
115.8138,35.8529
115.8337,35.8478
115.834,35.8553
115.8567,35.8564
115.8695,35.865
115.8823,35.8973
115.8779,35.9087
115.8657,35.9089
115.8649,35.9143
115.899,35.9285
115.9009,35.9515
115.9086,35.9621
